,Source,InstitutionX,Target,InstitutionY,ProjectId,Acro,Title,StartDate,TotalCost,Type
1513,53,Klinika za dječje bolesti Medicinskog fakulteta,143,Klinički bolnički centar Zagreb,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1514,53,Klinika za dječje bolesti Medicinskog fakulteta,128,"Klinička bolnica ""Dubrava""",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1515,53,Klinika za dječje bolesti Medicinskog fakulteta,39,"Veterinarski fakultet, Zagreb",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1517,53,Klinika za dječje bolesti Medicinskog fakulteta,89,"Klinička bolnica ""Sveti Duh""",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1518,53,Klinika za dječje bolesti Medicinskog fakulteta,242,Selvita d.o.o.,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1519,53,Klinika za dječje bolesti Medicinskog fakulteta,293,Genera d.d.,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1520,89,"Klinička bolnica ""Sveti Duh""",66,Institut Ruđer Bošković,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1521,89,"Klinička bolnica ""Sveti Duh""",70,Medicinski fakultet u Zagrebu,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1522,89,"Klinička bolnica ""Sveti Duh""",45,Medicinski fakultet u Rijeci,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1523,89,"Klinička bolnica ""Sveti Duh""",20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1524,89,"Klinička bolnica ""Sveti Duh""",94,KBC Sestre milosrdnice,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1525,89,"Klinička bolnica ""Sveti Duh""",143,Klinički bolnički centar Zagreb,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1526,89,"Klinička bolnica ""Sveti Duh""",128,"Klinička bolnica ""Dubrava""",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1527,89,"Klinička bolnica ""Sveti Duh""",39,"Veterinarski fakultet, Zagreb",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1528,89,"Klinička bolnica ""Sveti Duh""",53,Klinika za dječje bolesti Medicinskog fakulteta,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1530,89,"Klinička bolnica ""Sveti Duh""",242,Selvita d.o.o.,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1531,89,"Klinička bolnica ""Sveti Duh""",293,Genera d.d.,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1532,242,Selvita d.o.o.,66,Institut Ruđer Bošković,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1533,242,Selvita d.o.o.,70,Medicinski fakultet u Zagrebu,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1534,242,Selvita d.o.o.,45,Medicinski fakultet u Rijeci,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1535,242,Selvita d.o.o.,20,"Institut za medicinska istraživanja i medicinu rada, Zagreb",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1536,242,Selvita d.o.o.,94,KBC Sestre milosrdnice,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1537,242,Selvita d.o.o.,143,Klinički bolnički centar Zagreb,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1538,242,Selvita d.o.o.,128,"Klinička bolnica ""Dubrava""",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1539,242,Selvita d.o.o.,39,"Veterinarski fakultet, Zagreb",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1540,242,Selvita d.o.o.,53,Klinika za dječje bolesti Medicinskog fakulteta,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1541,242,Selvita d.o.o.,89,"Klinička bolnica ""Sveti Duh""",6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
1543,242,Selvita d.o.o.,293,Genera d.d.,6779,CERRM,Znanstveni centar izvrsnosti za reproduktivnu i regenerativnu medicinu – istraživanja novih platormi i potencijala,2017-11-01,2004.8,undirected
